"state","city","jobSearched","jobPosted_nDays_ago","MinHourlySalary","MaxHourlySalary","MinAnnualSalary","MaxAnnualSalary"
"AK","anchorage","personal assistant","2020-06-26",14,31,30000,76915
"AK","anchorage","personal assistant","2020-06-30",14,31,30000,76915
"AK","anchorage","personal assistant","2020-07-01",14,31,30000,76915
"AK","anchorage","personal assistant","2020-07-08",14,31,30000,76915
"AK","anchorage","personal assistant","2020-07-09",13.75,31,30000,76915
"AK","anchorage","personal assistant","2020-07-10",14,31,30000,76915
"AK","anchorage","personal assistant","2020-07-11",14,31,30000,76915
"AK","anchorage","personal assistant","2020-07-15",13.5,31,30000,76915
"AK","anchorage","personal assistant","2020-07-16",14,31,30000,72234.6666666667
"AK","anchorage","personal assistant","2020-07-17",13.5,31,30000,76915
"AK","anchorage","personal assistant","2020-07-23",14,31,30000,76915
"AK","anchorage","personal assistant","2020-07-27",13,31,30000,76915
"AK","anchorage","personal assistant","2020-07-28",14,31,30000,76915
"AK","anchorage","personal assistant","2020-07-30",13,31,30000,76915
"AK","anchorage","personal assistant","2020-08-07",14,22.3333333333333,30000,125444.666666667
"AK","anchorage","personal assistant","2020-08-08",14,26.6666666666667,30000,94159.3333333333
"AK","anchorage","personal assistant","2020-08-10",14,24.5,30000,109802
"AK","anchorage","personal assistant","2020-08-12",14,18,30000,156730
"AK","badger","personal assistant","2020-07-11",13,14,95000,1e+05
"AK","badger","personal assistant","2020-07-15",13.5,17.315,NA,NA
"AK","badger","personal assistant","2020-07-16",14,19.5,NA,NA
"AK","badger","personal assistant","2020-07-28",14,20.63,NA,NA
"AK","badger","personal assistant","2020-07-29",14,25,NA,NA
"AK","badger","personal assistant","2020-08-06",14,25,NA,NA
"AK","badger","personal assistant","2020-08-08",14,25,NA,NA
"AK","college","personal assistant","2020-07-11",13,14,95000,1e+05
"AK","college","personal assistant","2020-07-15",13.5,17.315,NA,NA
"AK","college","personal assistant","2020-07-16",14,19.5,NA,NA
"AK","college","personal assistant","2020-07-28",14,20.63,NA,NA
"AK","college","personal assistant","2020-07-29",14,25,NA,NA
"AK","college","personal assistant","2020-08-06",14,25,NA,NA
"AK","college","personal assistant","2020-08-08",14,25,NA,NA
"AK","fairbanks","personal assistant","2020-07-15",14,17.315,NA,NA
"AK","fairbanks","personal assistant","2020-07-16",14,19.5,NA,NA
"AK","fairbanks","personal assistant","2020-07-28",14,20.63,NA,NA
"AK","fairbanks","personal assistant","2020-07-29",14,25,NA,NA
"AK","fairbanks","personal assistant","2020-08-06",14,25,NA,NA
"AK","fairbanks","personal assistant","2020-08-08",14,25,NA,NA
"AK","juneau","personal assistant","2020-07-13",NA,NA,NA,NA
"AK","juneau","personal assistant","2020-07-14",NA,NA,NA,NA
"AK","juneau","personal assistant","2020-07-15",NA,NA,NA,NA
"AK","juneau","personal assistant","2020-07-22",NA,NA,NA,NA
"AK","juneau","personal assistant","2020-07-23",NA,NA,NA,NA
"AK","juneau","personal assistant","2020-08-01",NA,NA,NA,NA
"AK","juneau","personal assistant","2020-08-02",NA,NA,NA,NA
"AK","knik-fairview","personal assistant","2020-06-26",14,31,30000,1e+05
"AK","knik-fairview","personal assistant","2020-06-30",14,31,30000,1e+05
"AK","knik-fairview","personal assistant","2020-07-01",14,31,30000,76915
"AK","knik-fairview","personal assistant","2020-07-08",14,31,30000,1e+05
"AK","knik-fairview","personal assistant","2020-07-09",13.75,31,30000,82686.25
"AK","knik-fairview","personal assistant","2020-07-10",14,31,30000,1e+05
"AK","knik-fairview","personal assistant","2020-07-11",14,31,30000,88457.5
"AK","knik-fairview","personal assistant","2020-07-15",13.5,31,30000,88457.5
"AK","knik-fairview","personal assistant","2020-07-16",14,31,30000,69894.5
"AK","knik-fairview","personal assistant","2020-07-17",14,31,30000,88457.5
"AK","knik-fairview","personal assistant","2020-07-18",13.5,31,30000,88457.5
"AK","knik-fairview","personal assistant","2020-07-19",14,31,30000,69894.5
"AK","knik-fairview","personal assistant","2020-07-23",14,31,30000,76915
"AK","knik-fairview","personal assistant","2020-07-24",14,31,30000,76915
"AK","knik-fairview","personal assistant","2020-07-27",13,31,30000,76915
"AK","knik-fairview","personal assistant","2020-07-28",14,31,30000,76915
"AK","knik-fairview","personal assistant","2020-08-05",14,18,30000,156730
"AK","knik-fairview","personal assistant","2020-08-06",14,31,30000,62874
"AK","knik-fairview","personal assistant","2020-08-07",14,24.5,30000,109802
"AK","knik-fairview","personal assistant","2020-08-08",14,24.5,30000,109802
"AK","knik-fairview","personal assistant","2020-08-12",14,18,30000,156730
"AK","lakes","personal assistant","2020-07-11",14,18,95000,1e+05
"AK","lakes","personal assistant","2020-07-17",14,18,NA,NA
"AK","lakes","personal assistant","2020-07-18",13.5,18,NA,NA
"AK","lakes","personal assistant","2020-07-19",14,18,NA,NA
"AK","lakes","personal assistant","2020-07-24",14,18,NA,NA
"AK","lakes","personal assistant","2020-07-27",13,18,NA,NA
"AK","lakes","personal assistant","2020-08-07",14,18,NA,NA
"AK","sitka","personal assistant","2020-07-11",NA,NA,95000,1e+05
"AK","tanaina","personal assistant","2020-07-11",14,18,95000,1e+05
"AK","tanaina","personal assistant","2020-07-17",14,18,NA,NA
"AK","tanaina","personal assistant","2020-07-18",13.5,18,NA,NA
"AK","tanaina","personal assistant","2020-07-19",14,18,NA,NA
"AK","tanaina","personal assistant","2020-07-24",14,18,NA,NA
"AK","tanaina","personal assistant","2020-07-27",13,18,NA,NA
"AK","tanaina","personal assistant","2020-08-07",14,18,NA,NA
"AK","wasilla","personal assistant","2020-07-11",14,18,59165,1e+05
"AK","wasilla","personal assistant","2020-07-17",14,18,59165,88457.5
"AK","wasilla","personal assistant","2020-07-18",13.5,18,59165,88457.5
"AK","wasilla","personal assistant","2020-07-19",14,18,NA,NA
"AK","wasilla","personal assistant","2020-07-24",14,18,59165,76915
"AK","wasilla","personal assistant","2020-07-27",13,18,59165,76915
"AK","wasilla","personal assistant","2020-08-07",14,18,NA,NA
"AL","auburn","personal assistant","2020-07-14",NA,NA,18400,30600
"AL","auburn","personal assistant","2020-07-31",NA,NA,31300,52100
"AL","auburn","personal assistant","2020-08-01",NA,NA,31300,52100
"AL","auburn","personal assistant","2020-08-14",NA,NA,64009,83210
"AL","birmingham","personal assistant","2020-06-22",8.5,10,20000,65848
"AL","birmingham","personal assistant","2020-06-25",8.5,10,20000,65848
"AL","birmingham","personal assistant","2020-07-02",8.5,10,20000,55424
"AL","birmingham","personal assistant","2020-07-09",8.5,10,20000,65848
"AL","birmingham","personal assistant","2020-07-13",8.5,11,20000,53232
"AL","birmingham","personal assistant","2020-07-14",8.5,11,20000,46282.6666666667
"AL","birmingham","personal assistant","2020-07-15",8.5,11.5,20000,41712
"AL","birmingham","personal assistant","2020-07-16",8.5,11,20000,46282.6666666667
"AL","birmingham","personal assistant","2020-07-17",8.5,10,20000,51949.3333333333
"AL","birmingham","personal assistant","2020-07-19",8.75,14,20000,34000
"AL","birmingham","personal assistant","2020-07-20",8.5,11.5,20000,46924
"AL","birmingham","personal assistant","2020-07-21",8.5,10,20000,45000
"AL","birmingham","personal assistant","2020-07-24",8.5,10,20000,45000
"AL","birmingham","personal assistant","2020-07-27",8.5,13,20000,28000
"AL","birmingham","personal assistant","2020-07-28",8.5,10,20000,45000
"AL","birmingham","personal assistant","2020-07-31",8.7,13.8,20000,32800
"AL","birmingham","personal assistant","2020-08-01",8.5,13,20000,28000
"AL","birmingham","personal assistant","2020-08-02",8.5,13,20000,28000
"AL","birmingham","personal assistant","2020-08-04",8.5,13,20000,28000
"AL","birmingham","personal assistant","2020-08-09",8.66666666666667,13.6666666666667,20000,32000
"AL","birmingham","personal assistant","2020-08-11",9,15,20000,40000
"AL","birmingham","personal assistant","2020-08-14",9,15,20000,40000
"AL","birmingham","personal assistant","2020-08-17",9,15,20000,40000
"AL","decatur","personal assistant","2020-06-28",9,11,20000,30000
"AL","decatur","personal assistant","2020-06-29",9,11,20000,45000
"AL","decatur","personal assistant","2020-06-30",9,11,20000,30000
"AL","decatur","personal assistant","2020-07-08",9,11,20000,30000
"AL","decatur","personal assistant","2020-07-09",9,11,20000,45000
"AL","decatur","personal assistant","2020-07-13",9,11,20000,30000
"AL","decatur","personal assistant","2020-07-16",12,12,20000,30000
"AL","decatur","personal assistant","2020-07-17",9.08333333333333,12,20000,35000
"AL","decatur","personal assistant","2020-07-20",9,11,20000,37500
"AL","decatur","personal assistant","2020-07-22",9.875,15.25,20000,33750
"AL","decatur","personal assistant","2020-07-23",10.0833333333333,12.3333333333333,20000,35000
"AL","decatur","personal assistant","2020-07-24",9,11,20000,45000
"AL","decatur","personal assistant","2020-08-03",10.35,17.2,20000,30000
"AL","decatur","personal assistant","2020-08-04",9.25,14,20000,30000
"AL","decatur","personal assistant","2020-08-07",9.25,24,20000,30000
"AL","decatur","personal assistant","2020-08-08",9.25,14,20000,30000
"AL","decatur","personal assistant","2020-08-10",9.25,24,20000,30000
"AL","decatur","personal assistant","2020-08-11",9.25,24,20000,30000
"AL","decatur","personal assistant","2020-08-13",9.25,24,20000,30000
"AL","decatur","personal assistant","2020-08-16",9.25,24,20000,30000
"AL","decatur","personal assistant","2020-08-17",9.25,24,20000,30000
"AL","dothan","personal assistant","2020-07-06",NA,NA,91231,118603
"AL","dothan","personal assistant","2020-07-09",NA,NA,95000,1e+05
"AL","dothan","personal assistant","2020-07-10",NA,NA,NA,NA
"AL","dothan","personal assistant","2020-07-11",NA,NA,95000,1e+05
"AL","dothan","personal assistant","2020-08-14",NA,NA,38921,59888
"AL","hoover","personal assistant","2020-06-22",8.5,10,20000,65848
"AL","hoover","personal assistant","2020-06-25",8.5,10,20000,65848
"AL","hoover","personal assistant","2020-07-02",8.5,10,20000,55424
"AL","hoover","personal assistant","2020-07-09",8.5,10,20000,65848
"AL","hoover","personal assistant","2020-07-13",8.5,11.5,20000,46924
"AL","hoover","personal assistant","2020-07-14",8.5,11,20000,46282.6666666667
"AL","hoover","personal assistant","2020-07-15",8.5,11.5,20000,41712
"AL","hoover","personal assistant","2020-07-16",8.5,11,20000,46282.6666666667
"AL","hoover","personal assistant","2020-07-17",8.5,10,20000,51949.3333333333
"AL","hoover","personal assistant","2020-07-19",8.75,14,20000,34000
"AL","hoover","personal assistant","2020-07-20",8.5,11.5,20000,46924
"AL","hoover","personal assistant","2020-07-21",8.5,10,20000,45000
"AL","hoover","personal assistant","2020-07-24",8.5,10,20000,45000
"AL","hoover","personal assistant","2020-07-27",8.5,13,20000,28000
"AL","hoover","personal assistant","2020-07-28",8.5,10,20000,45000
"AL","hoover","personal assistant","2020-07-31",8.7,13.8,20000,32800
"AL","hoover","personal assistant","2020-08-01",8.5,13,20000,28000
"AL","hoover","personal assistant","2020-08-02",8.5,13,20000,28000
"AL","hoover","personal assistant","2020-08-04",8.5,13,20000,28000
"AL","hoover","personal assistant","2020-08-09",8.66666666666667,13.6666666666667,20000,32000
"AL","hoover","personal assistant","2020-08-11",9,15,20000,40000
"AL","hoover","personal assistant","2020-08-14",9,15,20000,40000
"AL","hoover","personal assistant","2020-08-17",9,15,20000,40000
"AL","huntsville","personal assistant","2020-06-28",9,14,18000,30000
"AL","huntsville","personal assistant","2020-06-29",9.25,14,18000,45000
"AL","huntsville","personal assistant","2020-06-30",9,14,18000,30000
"AL","huntsville","personal assistant","2020-07-08",9,14,18000,30000
"AL","huntsville","personal assistant","2020-07-09",9.25,14,18000,45000
"AL","huntsville","personal assistant","2020-07-13",9,14,18000,30000
"AL","huntsville","personal assistant","2020-07-16",10.5,13,19000,30000
"AL","huntsville","personal assistant","2020-07-17",9.1875,14,18000,37500
"AL","huntsville","personal assistant","2020-07-22",9.9375,16,18500,33750
"AL","huntsville","personal assistant","2020-07-23",10.1666666666667,13.3333333333333,18666.6666666667,35000
"AL","huntsville","personal assistant","2020-07-24",9.25,14,18000,45000
"AL","huntsville","personal assistant","2020-07-30",10.625,18,19000,30000
"AL","huntsville","personal assistant","2020-07-31",9.25,14,18000,30000
"AL","huntsville","personal assistant","2020-08-03",10.35,17.2,18800,30000
"AL","huntsville","personal assistant","2020-08-04",9.25,14,18000,30000
"AL","huntsville","personal assistant","2020-08-10",9.25,20.6666666666667,18000,30000
"AL","huntsville","personal assistant","2020-08-11",9.25,24,18000,30000
"AL","huntsville","personal assistant","2020-08-13",9.25,24,18000,30000
"AL","huntsville","personal assistant","2020-08-16",9.25,24,18000,30000
"AL","huntsville","personal assistant","2020-08-17",9.25,24,18000,30000
"AL","madison","personal assistant","2020-06-28",9,11,18000,30000
"AL","madison","personal assistant","2020-06-29",9,11,18000,45000
"AL","madison","personal assistant","2020-06-30",9,11,18000,30000
"AL","madison","personal assistant","2020-07-08",9,11,18000,30000
"AL","madison","personal assistant","2020-07-09",9,11,18000,45000
"AL","madison","personal assistant","2020-07-13",9,11,18000,30000
"AL","madison","personal assistant","2020-07-14",9,11,18000,30000
"AL","madison","personal assistant","2020-07-16",12,12,20000,30000
"AL","madison","personal assistant","2020-07-17",9.08333333333333,12,18000,35000
"AL","madison","personal assistant","2020-07-20",9,11,18000,37500
"AL","madison","personal assistant","2020-07-22",9.875,15.25,18500,33750
"AL","madison","personal assistant","2020-07-23",10.0833333333333,12.3333333333333,18666.6666666667,35000
"AL","madison","personal assistant","2020-07-24",9,11,18000,45000
"AL","madison","personal assistant","2020-07-30",10.625,18,19000,30000
"AL","madison","personal assistant","2020-07-31",9.25,14,18000,30000
"AL","madison","personal assistant","2020-08-03",10.35,17.2,18800,30000
"AL","madison","personal assistant","2020-08-04",9.25,14,18000,30000
"AL","madison","personal assistant","2020-08-08",9.25,14,18000,30000
"AL","madison","personal assistant","2020-08-10",9.25,19,18000,30000
"AL","madison","personal assistant","2020-08-11",9.25,24,18000,30000
"AL","madison","personal assistant","2020-08-13",9.25,24,18000,30000
"AL","madison","personal assistant","2020-08-16",9.25,24,18000,30000
"AL","madison","personal assistant","2020-08-17",9.25,24,18000,30000
"AL","mobile","personal assistant","2020-07-08",NA,NA,NA,NA
"AL","mobile","personal assistant","2020-07-09",21,26,40000,50000
"AL","mobile","personal assistant","2020-07-11",NA,NA,40000,1e+05
"AL","mobile","personal assistant","2020-07-28",17.56,26,NA,NA
"AL","mobile","personal assistant","2020-07-30",15.62,26,NA,NA
"AL","mobile","personal assistant","2020-07-31",15.62,26,NA,NA
"AL","mobile","personal assistant","2020-08-11",18,26,35000,70450
"AL","mobile","personal assistant","2020-08-12",18,26,35000,70450
"AL","mobile","personal assistant","2020-08-13",18,26,35000,70450
"AL","montgomery","personal assistant","2020-07-06",NA,NA,65076,118603
"AL","montgomery","personal assistant","2020-07-07",NA,NA,91231,118603
"AL","montgomery","personal assistant","2020-07-16",NA,NA,91231,118603
"AL","montgomery","personal assistant","2020-07-20",NA,NA,91231,118603
"AL","montgomery","personal assistant","2020-07-21",NA,NA,91231,118603
"AL","montgomery","personal assistant","2020-07-24",NA,NA,38921,118603
"AL","montgomery","personal assistant","2020-07-25",NA,NA,NA,NA
"AL","montgomery","personal assistant","2020-07-31",NA,NA,38921,118603
"AL","montgomery","personal assistant","2020-08-07",NA,NA,NA,NA
"AL","montgomery","personal assistant","2020-08-08",NA,NA,NA,NA
"AL","montgomery","personal assistant","2020-08-14",12,12,NA,NA
"AL","montgomery","personal assistant","2020-08-17",12,12,NA,NA
"AL","tuscaloosa","personal assistant","2020-06-30",10,12,NA,NA
"AL","tuscaloosa","personal assistant","2020-07-11",10,12,95000,1e+05
"AL","tuscaloosa","personal assistant","2020-07-24",10,12,NA,NA
"AL","tuscaloosa","personal assistant","2020-07-30",10,14,NA,NA
"AR","bentonville","personal assistant","2020-06-22",10,18,25000,50598
"AR","bentonville","personal assistant","2020-06-23",10,18,25000,50598
"AR","bentonville","personal assistant","2020-07-09",10,18,25000,50598
"AR","bentonville","personal assistant","2020-07-10",10,18,25000,50598
"AR","bentonville","personal assistant","2020-07-17",10,18,25000,44065.3333333333
"AR","bentonville","personal assistant","2020-07-18",10,18,25000,47331.6666666667
"AR","bentonville","personal assistant","2020-07-24",10,19,25000,42799
"AR","bentonville","personal assistant","2020-07-25",10,18,25000,50598
"AR","bentonville","personal assistant","2020-07-28",10,18,25000,50598
"AR","bentonville","personal assistant","2020-07-31",10,20,25000,35000
"AR","bentonville","personal assistant","2020-08-03",10,18,25000,50598
"AR","bentonville","personal assistant","2020-08-10",10,20,25000,35000
"AR","bentonville","personal assistant","2020-08-16",10,20,25000,35000
"AR","conway","personal assistant","2020-06-24",9,14,NA,NA
"AR","conway","personal assistant","2020-07-02",NA,NA,NA,NA
"AR","conway","personal assistant","2020-07-25",NA,NA,NA,NA
"AR","conway","personal assistant","2020-08-03",11,15,NA,NA
"AR","conway","personal assistant","2020-08-04",8,20,40440,66782
"AR","conway","personal assistant","2020-08-05",9.5,17.5,40440,63282
"AR","conway","personal assistant","2020-08-06",8,20,40440,66782
"AR","conway","personal assistant","2020-08-07",8,20,40440,66782
"AR","conway","personal assistant","2020-08-10",11,15,40440,59782
"AR","fayetteville","personal assistant","2020-06-22",10,18,25000,50598
"AR","fayetteville","personal assistant","2020-06-23",10,18,25000,50598
"AR","fayetteville","personal assistant","2020-07-09",10,18,25000,50598
"AR","fayetteville","personal assistant","2020-07-10",10,18,25000,50598
"AR","fayetteville","personal assistant","2020-07-17",10,18,25000,44065.3333333333
"AR","fayetteville","personal assistant","2020-07-18",10,18,25000,47331.6666666667
"AR","fayetteville","personal assistant","2020-07-24",10,19,25000,42799
"AR","fayetteville","personal assistant","2020-07-25",10,18,25000,50598
"AR","fayetteville","personal assistant","2020-07-28",10,18,25000,50598
"AR","fayetteville","personal assistant","2020-07-31",10,20,25000,35000
"AR","fayetteville","personal assistant","2020-08-03",10,18,25000,50598
"AR","fayetteville","personal assistant","2020-08-10",10,20,25000,35000
"AR","fayetteville","personal assistant","2020-08-16",10,20,25000,35000
"AR","fort+smith","personal assistant","2020-07-11",NA,NA,43251,1e+05
"AR","fort+smith","personal assistant","2020-07-24",12,14,43251,56222
"AR","fort+smith","personal assistant","2020-08-11",NA,NA,NA,NA
"AR","jonesboro","personal assistant","2020-07-11",NA,NA,95000,1e+05
"AR","little+rock","personal assistant","2020-06-21",9,14,69776,101175
"AR","little+rock","personal assistant","2020-06-22",9,14,69776,101175
"AR","little+rock","personal assistant","2020-06-24",9,14,69776,101175
"AR","little+rock","personal assistant","2020-07-01",9,14,69776,101175
"AR","little+rock","personal assistant","2020-07-02",NA,NA,NA,NA
"AR","little+rock","personal assistant","2020-07-08",9,14,69776,101175
"AR","little+rock","personal assistant","2020-07-14",9,14,69776,101175
"AR","little+rock","personal assistant","2020-07-20",9,14,69776,101175
"AR","little+rock","personal assistant","2020-07-25",NA,NA,NA,NA
"AR","little+rock","personal assistant","2020-08-03",NA,NA,NA,NA
"AR","little+rock","personal assistant","2020-08-04",9.75,15.75,38297.5,63282
"AR","little+rock","personal assistant","2020-08-05",9.16666666666667,17.1666666666667,39011.6666666667,64448.6666666667
"AR","little+rock","personal assistant","2020-08-06",8,20,40440,66782
"AR","little+rock","personal assistant","2020-08-07",9.16666666666667,17.1666666666667,39011.6666666667,64448.6666666667
"AR","little+rock","personal assistant","2020-08-10",11.5,11.5,36155,59782
"AR","little+rock","personal assistant","2020-08-12",11.5,11.5,36155,59782
"AR","north+little+rock","personal assistant","2020-06-21",9,14,69776,101175
"AR","north+little+rock","personal assistant","2020-06-22",9,14,69776,101175
"AR","north+little+rock","personal assistant","2020-07-01",9,14,69776,101175
"AR","north+little+rock","personal assistant","2020-07-02",NA,NA,NA,NA
"AR","north+little+rock","personal assistant","2020-07-08",9,14,69776,101175
"AR","north+little+rock","personal assistant","2020-07-11",9,14,69776,101175
"AR","north+little+rock","personal assistant","2020-07-14",9,14,69776,101175
"AR","north+little+rock","personal assistant","2020-07-20",9,14,69776,101175
"AR","north+little+rock","personal assistant","2020-07-25",NA,NA,NA,NA
"AR","north+little+rock","personal assistant","2020-08-03",NA,NA,NA,NA
"AR","north+little+rock","personal assistant","2020-08-04",9.75,15.75,38297.5,63282
"AR","north+little+rock","personal assistant","2020-08-05",9.16666666666667,17.1666666666667,39011.6666666667,64448.6666666667
"AR","north+little+rock","personal assistant","2020-08-06",8,20,40440,66782
"AR","north+little+rock","personal assistant","2020-08-07",9.16666666666667,17.1666666666667,39011.6666666667,64448.6666666667
"AR","north+little+rock","personal assistant","2020-08-10",11.5,11.5,36155,59782
"AR","north+little+rock","personal assistant","2020-08-12",11.5,11.5,36155,59782
"AR","pine+bluff","personal assistant","2020-07-15",NA,NA,82157,118603
"AR","pine+bluff","personal assistant","2020-07-16",10.49,10.49,91231,118603
"AR","pine+bluff","personal assistant","2020-07-31",NA,NA,64009,118603
"AR","pine+bluff","personal assistant","2020-08-01",NA,NA,64009,83210
"AR","pine+bluff","personal assistant","2020-08-04",11.5,11.5,36155,59782
"AR","pine+bluff","personal assistant","2020-08-05",11.5,11.5,36155,59782
"AR","pine+bluff","personal assistant","2020-08-07",11.5,11.5,36155,59782
"AR","pine+bluff","personal assistant","2020-08-10",11.5,11.5,36155,59782
"AR","pine+bluff","personal assistant","2020-08-12",11.5,11.5,36155,59782
"AR","rogers","personal assistant","2020-06-22",10,18,25000,1e+05
"AR","rogers","personal assistant","2020-06-23",10,18,25000,1e+05
"AR","rogers","personal assistant","2020-07-09",10,18,25000,83532.6666666667
"AR","rogers","personal assistant","2020-07-10",10,18,25000,50598
"AR","rogers","personal assistant","2020-07-11",10,18,25000,1e+05
"AR","rogers","personal assistant","2020-07-17",10,18,25000,60532.6666666667
"AR","rogers","personal assistant","2020-07-18",10,18,25000,63799
"AR","rogers","personal assistant","2020-07-24",10,19,25000,42799
"AR","rogers","personal assistant","2020-07-25",10,18,25000,50598
"AR","rogers","personal assistant","2020-07-28",10,18,25000,50598
"AR","rogers","personal assistant","2020-07-31",10,20,25000,35000
"AR","rogers","personal assistant","2020-08-03",10,18,25000,50598
"AR","rogers","personal assistant","2020-08-10",10,20,25000,35000
"AR","rogers","personal assistant","2020-08-16",10,20,25000,35000
"AR","springdale","personal assistant","2020-06-22",10,18,25000,50598
"AR","springdale","personal assistant","2020-06-23",10,18,25000,50598
"AR","springdale","personal assistant","2020-07-09",10,18,25000,50598
"AR","springdale","personal assistant","2020-07-10",10,18,25000,50598
"AR","springdale","personal assistant","2020-07-17",10,18,25000,44065.3333333333
"AR","springdale","personal assistant","2020-07-18",10,18,25000,47331.6666666667
"AR","springdale","personal assistant","2020-07-24",10,19,25000,42799
"AR","springdale","personal assistant","2020-07-25",10,18,25000,50598
"AR","springdale","personal assistant","2020-07-28",10,18,25000,50598
"AR","springdale","personal assistant","2020-07-31",10,20,25000,35000
"AR","springdale","personal assistant","2020-08-03",10,18,25000,50598
"AR","springdale","personal assistant","2020-08-10",10,20,25000,35000
"AR","springdale","personal assistant","2020-08-16",10,20,25000,35000
"AZ","chandler","personal assistant","2020-06-23",11,25,30000,86203
"AZ","chandler","personal assistant","2020-06-25",11,25,30000,86203
"AZ","chandler","personal assistant","2020-06-26",11,25,30000,86203
"AZ","chandler","personal assistant","2020-06-27",11,25,30000,86203
"AZ","chandler","personal assistant","2020-06-30",11,25,30000,86203
"AZ","chandler","personal assistant","2020-07-01",11,25.3333333333333,30000,86203
"AZ","chandler","personal assistant","2020-07-02",11,25.5,30000,86203
"AZ","chandler","personal assistant","2020-07-03",11,26,30000,86203
"AZ","chandler","personal assistant","2020-07-04",11,25,30000,86203
"AZ","chandler","personal assistant","2020-07-06",11,25,30000,86203
"AZ","chandler","personal assistant","2020-07-07",11,25.5,30000,86203
"AZ","chandler","personal assistant","2020-07-08",11.375,25.125,30250,79213.25
"AZ","chandler","personal assistant","2020-07-09",11.5,25.1666666666667,30333.3333333333,76883.3333333333
"AZ","chandler","personal assistant","2020-07-10",11,25.3333333333333,30000,86203
"AZ","chandler","personal assistant","2020-07-11",11,25,30000,86203
"AZ","chandler","personal assistant","2020-07-13",11.5,25.1666666666667,30333.3333333333,76883.3333333333
"AZ","chandler","personal assistant","2020-07-14",11.625,25.375,30500,79213.25
"AZ","chandler","personal assistant","2020-07-15",11,25.5,30000,86203
"AZ","chandler","personal assistant","2020-07-16",12,25,30750,72223.5
"AZ","chandler","personal assistant","2020-07-17",11.25,25.5,30250,86203
"AZ","chandler","personal assistant","2020-07-18",11,25.5,30000,86203
"AZ","chandler","personal assistant","2020-07-19",11,25,30000,86203
"AZ","chandler","personal assistant","2020-07-20",11,25,30000,86203
"AZ","chandler","personal assistant","2020-07-21",11.75,25.25,30500,72223.5
"AZ","chandler","personal assistant","2020-07-22",11.5,26.1666666666667,31333.3333333333,70516.1666666667
"AZ","chandler","personal assistant","2020-07-23",11,28,33000,67101.5
"AZ","chandler","personal assistant","2020-07-24",11.6666666666667,26.3333333333333,32333.3333333333,54829.3333333333
"AZ","chandler","personal assistant","2020-07-25",11.5,26,30500,86203
"AZ","chandler","personal assistant","2020-07-27",11.7857142857143,25.9285714285714,31428.5714285714,68763
"AZ","chandler","personal assistant","2020-07-28",11.5714285714286,25.5714285714286,30428.5714285714,78214.7142857143
"AZ","chandler","personal assistant","2020-07-29",11.6666666666667,26.3333333333333,32333.3333333333,54829.3333333333
"AZ","chandler","personal assistant","2020-07-30",11.25,27.25,33000,53122
"AZ","chandler","personal assistant","2020-07-31",11.3,27.3,32600,65330
"AZ","chandler","personal assistant","2020-08-01",12,26,31000,86203
"AZ","chandler","personal assistant","2020-08-03",12.5,24.5,31000,58244
"AZ","chandler","personal assistant","2020-08-04",12,26,31000,86203
"AZ","chandler","personal assistant","2020-08-05",11,28,33000,67101.5
"AZ","chandler","personal assistant","2020-08-06",11,28,33000,67101.5
"AZ","chandler","personal assistant","2020-08-07",12,26,31000,86203
"AZ","chandler","personal assistant","2020-08-08",12,26,31000,86203
"AZ","chandler","personal assistant","2020-08-10",10,30,35000,48000
"AZ","chandler","personal assistant","2020-08-11",10,30,35000,48000
"AZ","chandler","personal assistant","2020-08-13",10,30,35000,48000
"AZ","chandler","personal assistant","2020-08-14",10,30,35000,48000
"AZ","chandler","personal assistant","2020-08-15",10,30,35000,48000
"AZ","chandler","personal assistant","2020-08-16",10,30,35000,48000
"AZ","chandler","personal assistant","2020-08-17",10,30,35000,48000
"AZ","gilbert","personal assistant","2020-06-23",12.25,25,36000,86203
"AZ","gilbert","personal assistant","2020-06-25",12.25,25,36000,86203
"AZ","gilbert","personal assistant","2020-06-26",12.25,25,36000,86203
"AZ","gilbert","personal assistant","2020-06-27",12.25,25,36000,86203
"AZ","gilbert","personal assistant","2020-06-30",12.25,25,36000,86203
"AZ","gilbert","personal assistant","2020-07-01",11.625,25.5,33000,86203
"AZ","gilbert","personal assistant","2020-07-02",11.625,25.5,33000,86203
"AZ","gilbert","personal assistant","2020-07-03",11,26,30000,86203
"AZ","gilbert","personal assistant","2020-07-04",12.25,25,36000,86203
"AZ","gilbert","personal assistant","2020-07-06",12.3333333333333,25,38935.3333333333,86203
"AZ","gilbert","personal assistant","2020-07-07",11.9166666666667,25.3333333333333,36935.3333333333,86203
"AZ","gilbert","personal assistant","2020-07-08",12,25.25,36701.5,86203
"AZ","gilbert","personal assistant","2020-07-09",11.75,25.5,37403,86203
"AZ","gilbert","personal assistant","2020-07-10",11.9375,25.25,34500,86203
"AZ","gilbert","personal assistant","2020-07-11",12.25,25,36000,86203
"AZ","gilbert","personal assistant","2020-07-13",11.9166666666667,25.3333333333333,36935.3333333333,86203
"AZ","gilbert","personal assistant","2020-07-14",11.9375,25.5,35451.5,86203
"AZ","gilbert","personal assistant","2020-07-15",11.625,25.5,33000,86203
"AZ","gilbert","personal assistant","2020-07-16",12.25,25,36000,86203
"AZ","gilbert","personal assistant","2020-07-17",12,25.4,35561.2,86203
